image,hue,saturation,value
2789350645_96a2535b4d.jpg,0.19852941176470593,0.41463414634146345,0.6431372549019608
2612608861_92beaa3d0b.jpg,0.0911458333333333,0.3137254901960784,0.8
3653764864_225958c9c1.jpg,0.541125541125541,0.5968992248062015,0.5058823529411764
1809758121_96026913bb.jpg,0.08558558558558554,0.35922330097087374,0.403921568627451
3612249030_e2829ffa31.jpg,0.10256410256410248,0.1326530612244899,0.7686274509803922
418357172_bdddf71d32.jpg,0.6527777777777778,0.0967741935483871,0.48627450980392156
336551609_1385ab139e.jpg,0.6869918699186992,0.4659090909090909,0.34509803921568627
1454678644_7e5a371301.jpg,0.23148148148148148,0.3333333333333333,0.21176470588235294
3463922449_f6040a2931.jpg,0.15476190476190463,0.2000000000000001,0.27450980392156865
2107837987_ffecfc367a.jpg,0.28571428571428575,0.12499999999999993,0.2196078431372549
3751594676_edfbfa0688.jpg,0.04666666666666669,0.1838235294117647,0.5333333333333333
3621741935_54d243f25f.jpg,0.1627906976744185,0.3071428571428572,0.5490196078431373
2839932205_3c9c27cd99.jpg,0.5966666666666667,0.5747126436781609,0.6823529411764706
2785115802_137fa30000.jpg,0.5476190476190476,0.30601092896174864,0.7176470588235294
498444334_a680d318a1.jpg,0.12745098039215688,0.25373134328358216,0.2627450980392157
2140305708_591d10b54d.jpg,0.5427350427350427,0.25490196078431365,0.6
3393926562_66cc01b001.jpg,0.8666666666666668,0.09090909090909097,0.21568627450980393
759015118_4bd3617e60.jpg,0.5674603174603176,0.22340425531914904,0.7372549019607844
3757598567_739b7da835.jpg,0.09139784946236561,0.4626865671641791,0.2627450980392157
3076052114_233f42ae5b.jpg,0.1606060606060606,0.5092592592592592,0.4235294117647059
2921670682_6a77a6c3e9.jpg,0.25,0.017094017094017033,0.4588235294117647
2527303359_6c3dc3f282.jpg,0.5654761904761904,0.15819209039548016,0.6941176470588235
3480051754_18e5802558.jpg,0.09090909090909087,0.27848101265822783,0.30980392156862746
405253184_5f611f3880.jpg,0.055555555555555025,0.013574660633484243,0.8666666666666667
2100046085_69b59b6645.jpg,0.16666666666666666,0.15625000000000003,0.3764705882352941
2572101672_4d699c8713.jpg,0.6666666666666666,0.03333333333333333,0.11764705882352941
3273625566_2454f1556b.jpg,0.12121212121212122,0.34375,0.25098039215686274
3672940355_47f30e2b28.jpg,0.2384615384615385,0.4887218045112782,0.5215686274509804
3259160693_067ec7ebc3.jpg,0.0,0.01960784313725497,0.2
2856700531_312528eea4.jpg,0.2666666666666664,0.06172839506172836,0.3176470588235294
3252457866_b86614064c.jpg,0.21314102564102563,0.6797385620915033,0.6
3044745642_1d0784ff29.jpg,0.12393162393162398,0.2582781456953643,0.592156862745098
1468389504_c724bdcad0.jpg,0.0857142857142857,0.4697986577181208,0.5843137254901961
3587092143_c63030ed6d.jpg,0.9623655913978495,0.14975845410628022,0.8117647058823529
3039209547_81cc93fbec.jpg,0.5972222222222222,0.20689655172413793,0.22745098039215686
2857558098_98e9249284.jpg,0.28735632183908044,0.3918918918918919,0.2901960784313726
2555535057_007501dae5.jpg,0.16666666666666666,0.02000000000000012,0.5882352941176471
3336759846_5220e27deb.jpg,0.156862745098039,0.103658536585366,0.6431372549019608
2860040276_eac0aca4fc.jpg,0.5869565217391305,0.21904761904761896,0.4117647058823529
3044359043_627488ddf0.jpg,0.5783333333333333,0.5714285714285714,0.6862745098039216
3542484764_77d8920ec9.jpg,0.14166666666666664,0.26845637583892623,0.5843137254901961
2109370875_05241bdda7.jpg,0.5666666666666664,0.048076923076923045,0.8156862745098039
160792599_6a7ec52516.jpg,0.5333333333333333,0.5797101449275363,0.5411764705882353
2594042571_2e4666507e.jpg,0.06481481481481483,0.5217391304347825,0.5411764705882353
2689001252_e0016c89f0.jpg,0.5984848484848485,0.10000000000000002,0.8627450980392157
2962977152_9d6958fdd5.jpg,0.9666666666666666,0.07936507936507942,0.24705882352941178
802594049_289e3c8420.jpg,0.7142857142857143,0.33870967741935476,0.24313725490196078
3200120942_59cfbb3437.jpg,0.6153846153846154,0.8881987577639752,0.6313725490196078
3236677456_75821e3583.jpg,0.1805555555555555,0.35294117647058826,0.26666666666666666
1313693129_71d0b21c63.jpg,0.5740740740740741,0.14399999999999993,0.49019607843137253
495116214_f1df479fb0.jpg,0.09139784946236558,0.22142857142857153,0.5490196078431373
3408274796_0dc62225e9.jpg,0.08333333333333333,0.3333333333333333,0.23529411764705882
2598979962_c01811cfca.jpg,0.361111111111111,0.04958677685950408,0.4745098039215686
1253264731_e7c689eca5.jpg,0.21014492753623185,0.3538461538461538,0.2549019607843137
2448793019_5881c025f9.jpg,0.625,0.49438202247191004,0.34901960784313724
429270993_294ba8e64c.jpg,0.04166666666666711,0.0446927374301676,0.7019607843137254
3265864834_e0229020dd.jpg,0.11363636363636363,0.330827067669173,0.5215686274509804
514036362_5f2b9b7314.jpg,0.5555555555555555,0.03896103896103883,0.30196078431372547
1659358133_95cd1027bd.jpg,0.19444444444444442,0.4,0.11764705882352941
3565749152_7924d15b04.jpg,0.20270270270270271,0.5,0.2901960784313726
486720042_b785e7f88c.jpg,0.07608695652173914,0.3172413793103448,0.5686274509803921
2911928620_06c3fa293e.jpg,0.0964912280701754,0.13103448275862062,0.5686274509803921
3326454455_960e5442e9.jpg,0.978021978021978,0.48148148148148145,0.7411764705882353
3047264346_e24601bfbf.jpg,0.8333333333333334,0.037037037037037035,0.10588235294117647
2659606300_bea3feaf8b.jpg,0.12254901960784315,0.28099173553719003,0.4745098039215686
2196107384_361d73a170.jpg,0.040816326530612235,0.3288590604026846,0.5843137254901961
3286193613_fc046e8016.jpg,0.21474358974358973,0.6933333333333332,0.29411764705882354
310728631_155c3bbeea.jpg,0.18749999999999992,0.09195402298850575,0.6823529411764706
3546720729_38fff1bbd9.jpg,0.07222222222222224,0.4838709677419355,0.24313725490196078
2513260012_03d33305cf.jpg,0.09523809523809523,0.2545454545454545,0.21568627450980393
3401902253_cd27e6d0fe.jpg,0.5476190476190478,0.07446808510638302,0.7372549019607844
3269661567_faf190885a.jpg,0.031746031746031744,0.3620689655172413,0.22745098039215686
2698666984_13e17236ae.jpg,0.20833333333333318,0.04395604395604395,0.7137254901960784
2687328779_b4356dab16.jpg,0.04166666666666665,0.4057971014492753,0.27058823529411763
482353373_03a9d5e8bc.jpg,0.08695652173913043,0.8429319371727748,0.7490196078431373
2055646179_169807fed4.jpg,0.1851851851851852,0.4426229508196722,0.23921568627450981
468141298_3154d717e1.jpg,0.16666666666666666,0.06329113924050628,0.30980392156862746
2458006588_754c4aa09c.jpg,0.107981220657277,0.35678391959798994,0.7803921568627451
3147758035_e8a70818cb.jpg,0.27777777777777773,0.25925925925925924,0.3176470588235294
2825540754_5e0c13e6b8.jpg,0.018518518518518694,0.09183673469387765,0.7686274509803922
410413536_11f1127c46.jpg,0.16666666666666666,0.01935483870967735,0.6078431372549019
3423802527_94bd2b23b0.jpg,0.052631578947368474,0.16888888888888892,0.8823529411764706
241346260_f50d57b517.jpg,0.12222222222222223,0.20270270270270274,0.2901960784313726
516648762_0cff84ea97.jpg,0.11538461538461542,0.12745098039215697,0.8
3112821789_1f7c3bbb99.jpg,0.051059730250481696,0.7899543378995434,0.8588235294117647
276356412_dfa01c3c9e.jpg,0.11538461538461524,0.09154929577464796,0.5568627450980392
2964438493_413667c04a.jpg,0.26851851851851855,0.2857142857142857,0.24705882352941178
2972864304_481aeffe50.jpg,0.055555555555555504,0.1551724137931034,0.4549019607843137
3209564153_077ed4d246.jpg,0.5654761904761906,0.4745762711864407,0.23137254901960785
788126442_086334f0cf.jpg,0.09746588693957114,0.7916666666666666,0.8470588235294118
3344948183_5b89379585.jpg,0.02173913043478254,0.22772277227722762,0.396078431372549
498748832_941faaaf40.jpg,0.4166666666666667,0.1875,0.12549019607843137
3482879314_d3387e95b1.jpg,0.5333333333333332,0.02336448598130846,0.8392156862745098
2596514158_c516e57974.jpg,0.4444444444444444,0.11538461538461552,0.3058823529411765
2772532341_c4597a94ed.jpg,0.11666666666666632,0.05050505050505047,0.7764705882352941
3150252702_828a570d46.jpg,0.5696969696969697,0.49107142857142855,0.4392156862745098
2883099128_0b056eed9e.jpg,0.04545454545454534,0.11340206185566999,0.3803921568627451
3611672054_45edd3e08f.jpg,0.1068376068376068,0.21311475409836067,0.7176470588235294
1321723162_9d4c78b8af.jpg,0.1358024691358025,0.2327586206896552,0.4549019607843137
557101732_32bbc47c12.jpg,0.6018518518518517,0.2903225806451613,0.24313725490196078
162743064_bb242faa31.jpg,0.11111111111111138,0.025210084033613474,0.9333333333333333
2130203183_49bae96b96.jpg,0.5833333333333345,0.011111111111111228,0.7058823529411765
3707738261_777075e885.jpg,0.2666666666666664,0.06172839506172836,0.3176470588235294
2528521798_fb689eba8d.jpg,0.23684210526315796,0.2878787878787879,0.25882352941176473
3320209694_db579cb607.jpg,0.09523809523809527,0.45652173913043476,0.1803921568627451
2729147877_c3ec3445bf.jpg,0.2416666666666667,0.4081632653061225,0.19215686274509805
3582685410_05315a15b8.jpg,0.6063829787234042,0.2568306010928962,0.7176470588235294
3730011219_588cdc7972.jpg,0.5833333333333334,0.2842639593908629,0.7725490196078432
3204922011_185e48949a.jpg,0.17948717948717943,0.06770833333333338,0.7529411764705882
3126795109_73920ed5dc.jpg,0.041666666666666664,0.16666666666666666,0.09411764705882353
2427558437_3e839056d7.jpg,0.11666666666666681,0.051282051282051246,0.7647058823529411
2599444370_9e40103027.jpg,0.506006006006006,0.45867768595041325,0.9490196078431372
3107463441_7c68606450.jpg,0.13541666666666666,0.2406015037593986,0.5215686274509804
540721368_12ac732c6c.jpg,0.5151515151515151,0.5,0.17254901960784313
2260369648_e21ae6494a.jpg,0.11805555555555554,0.12631578947368421,0.7450980392156863
3522076584_7c603d2ac5.jpg,0.4166666666666667,0.01005025125628137,0.7803921568627451
294098577_c10f32bcfa.jpg,0.030701754385964914,0.2516556291390729,0.592156862745098
2356664078_4b1e6e465d.jpg,0.12643678160919547,0.37419354838709673,0.6078431372549019
2644920808_f5a214b744.jpg,0.6166666666666667,0.09708737864077677,0.807843137254902
2208067635_39a03834ca.jpg,0.0888888888888889,0.23255813953488366,0.5058823529411764
2640153227_57cf1a3d92.jpg,0.08101851851851856,0.35467980295566504,0.796078431372549
3477715432_79d82487bb.jpg,0.07936507936507936,0.5,0.16470588235294117
3301021288_95935b7a74.jpg,0.11111111111111131,0.08474576271186443,0.6941176470588235
252124738_796599e94b.jpg,0.10000000000000005,0.21844660194174761,0.807843137254902
3212085754_35fdc9ccaa.jpg,0.041666666666666685,0.3870967741935483,0.6078431372549019
3441399292_60c83bd5db.jpg,0.07383966244725738,0.5895522388059702,0.5254901960784314
2635164923_2a774f7854.jpg,0.2166666666666667,0.2040816326530612,0.19215686274509805
3184206563_5435f2b494.jpg,0.0666666666666667,0.5102040816326531,0.5764705882352941
2490863987_715383944a.jpg,0.08547008547008539,0.2468354430379747,0.6196078431372549
2410618963_fb78307d18.jpg,0.08130081300813008,0.36607142857142855,0.4392156862745098
3420064875_0349a75d69.jpg,0.5872274143302181,0.481981981981982,0.8705882352941177
2061944672_0383e65c8a.jpg,0.08429118773946363,0.38839285714285715,0.8784313725490196
3139876823_859c7d7c23.jpg,0.5862068965517242,0.14146341463414638,0.803921568627451
2626158969_ac09aeb88d.jpg,0.5430359937402192,0.9508928571428572,0.8784313725490196
3081182021_22cfa18dd4.jpg,0.08181818181818185,0.32544378698224846,0.6627450980392157
241345446_2e47ae8ddc.jpg,0.16666666666666666,0.14035087719298245,0.2235294117647059
2624457062_89efc497a8.jpg,0.08333333333333341,0.18947368421052638,0.7450980392156863
3217056901_fe2c70377d.jpg,0.6458333333333334,0.16326530612244897,0.19215686274509805
398413603_166896900f.jpg,0.11363636363636365,0.33846153846153837,0.2549019607843137
2819254573_9ecb5f4d5e.jpg,0.6111111111111112,0.4024390243902439,0.3215686274509804
1836335410_de8313a64e.jpg,0.9888888888888889,0.46875,0.12549019607843137
2078311270_f01c9eaf4c.jpg,0.15,0.3389830508474576,0.4627450980392157
2701042060_92508ea8fa.jpg,0.14035087719298242,0.16964285714285718,0.4392156862745098
544576742_283b65fa0d.jpg,0.3333333333333333,0.045454545454545504,0.25882352941176473
229978782_3c690f5a0e.jpg,0.19444444444444442,0.3471074380165289,0.4745098039215686
2332986053_864db84971.jpg,0.9933333333333333,0.3424657534246575,0.28627450980392155
3334537556_a2cf4e9b9a.jpg,0.5691056910569107,0.27891156462585026,0.5764705882352941
3097776588_312932e438.jpg,0.16944444444444443,0.31249999999999994,0.7529411764705882
3001612175_53567ffb58.jpg,0.2272727272727273,0.3055555555555556,0.2823529411764706
2077079696_03380d218b.jpg,0.5780141843971632,0.5465116279069767,0.33725490196078434
138718600_f430ebca17.jpg,0.2552083333333333,0.42666666666666664,0.29411764705882354
2205088706_d7e633e00d.jpg,0.11616161616161619,0.180327868852459,0.7176470588235294
3461106572_920c8c0112.jpg,0.07818930041152265,0.5869565217391305,0.5411764705882353
42637987_866635edf6.jpg,0.2631578947368421,0.28358208955223885,0.2627450980392157
452419961_6d42ab7000.jpg,0.033333333333333326,0.3030303030303031,0.12941176470588237
2657301826_aab4c36e6c.jpg,0.030303030303030293,0.3055555555555556,0.2823529411764706
3724487641_d2096f10e5.jpg,0.11290322580645167,0.22794117647058826,0.5333333333333333
2098174172_e57d86ea03.jpg,0.5925925925925927,0.08181818181818191,0.43137254901960786
3609026563_9c66f2dc41.jpg,0.0737704918032787,0.4013157894736842,0.596078431372549
2282260240_55387258de.jpg,0.07909604519774009,0.36645962732919246,0.6313725490196078
3613264553_97b687f172.jpg,0.568627450980392,0.20858895705521469,0.6392156862745098
3654869593_c8599a8e20.jpg,0.10000000000000005,0.2068965517241379,0.5686274509803921
2059616165_b7c99c1009.jpg,0.19166666666666657,0.27397260273972596,0.28627450980392155
2367139509_1ee4530b28.jpg,0.0641025641025641,0.4227642276422764,0.4823529411764706
3046430047_d7b10123d0.jpg,0.9927536231884058,0.35384615384615375,0.7647058823529411
2831578193_3c997ae330.jpg,0.08585858585858586,0.19879518072289154,0.6509803921568628
3420338549_bd78d35243.jpg,0.12698412698412692,0.09767441860465122,0.8431372549019608
3490517179_76dbd690de.jpg,0.5454545454545454,0.4748201438848921,0.5450980392156862
1095590286_c654f7e5a9.jpg,0.1423611111111111,0.34042553191489366,0.5529411764705883
2140182410_8e2a06fbda.jpg,0.6666666666666666,0.11904761904761896,0.16470588235294117
136644885_f7d2bbf546.jpg,0.25,0.4067796610169491,0.23137254901960785
3174713468_e22fa7779e.jpg,0.0833333333333333,0.25490196078431376,0.4
3491013009_572cf2c18a.jpg,0.03333333333333335,0.39682539682539686,0.24705882352941178
3577235421_69e4efb8d1.jpg,0.02380952380952382,0.28,0.09803921568627451
469969326_4b84073286.jpg,0.5702614379084968,0.49038461538461536,0.8156862745098039
1466307485_5e6743332e.jpg,0.6000000000000001,0.08196721311475415,0.23921568627450981
2298283771_fb21a4217e.jpg,0.5384615384615384,0.3170731707317074,0.1607843137254902
3187096035_65dc416291.jpg,0.9652777777777778,0.41379310344827586,0.22745098039215686
3245912109_fdeef6b456.jpg,0.04166666666666637,0.021978021978022056,0.7137254901960784
439037721_cdf1fc7358.jpg,0.5791666666666666,0.1834862385321101,0.8549019607843137
1956678973_223cb1b847.jpg,0.13809523809523808,0.5,0.27450980392156865
2453891449_fedb277908.jpg,0.23856209150326801,0.4473684210526316,0.4470588235294118
1167908324_8caab45e15.jpg,0.7083333333333334,0.64,0.19607843137254902
534056823_0752303702.jpg,0.5,0.03508771929824561,0.2235294117647059
3159641529_c2c74f3eaf.jpg,0.22916666666666666,0.489795918367347,0.3843137254901961
1579287915_4257c54451.jpg,0.5428571428571428,0.30701754385964913,0.4470588235294118
2942094037_f6b36fd3db.jpg,0.4654088050314466,0.9380530973451328,0.44313725490196076
465859490_b077219424.jpg,0.1458333333333334,0.05633802816901408,0.5568627450980392
2136514643_93d8f75a77.jpg,0.12500000000000014,0.07142857142857142,0.2196078431372549
529101401_ab1f6b1206.jpg,0.29166666666666696,0.02209944751381223,0.7098039215686275
3139837262_fe5ee7ccd9.jpg,0.03846153846153847,0.393939393939394,0.6470588235294118
633456174_b768c1d6cd.jpg,0.5707070707070706,0.22448979591836724,0.5764705882352941
1650280501_29810b46e5.jpg,0.041666666666666664,0.16666666666666666,0.09411764705882353
2993167183_2bda95fa3d.jpg,0.09166666666666663,0.3773584905660377,0.20784313725490197
2632111399_b3c1630f8e.jpg,0.06321839080459768,0.3717948717948718,0.611764705882353
3362189985_fbae8f860a.jpg,0.10714285714285725,0.19905213270142177,0.8274509803921568
3643087589_627a0a9e01.jpg,0.29078014184397166,0.3615384615384615,0.5098039215686274
3532782283_341f0381a3.jpg,0.13333333333333344,0.056497175141242896,0.6941176470588235
3248220732_0f173fc197.jpg,0.5833333333333334,0.09900990099009895,0.792156862745098
3517127930_5dbddb45f6.jpg,0.07723577235772354,0.20398009950248755,0.788235294117647
2856080862_95d793fa9d.jpg,0.21367521367521367,0.393939393939394,0.38823529411764707
1332815795_8eea44375e.jpg,0.08503401360544216,0.3043478260869565,0.6313725490196078
3677954655_df4c0845aa.jpg,0.09259259259259256,0.12328767123287666,0.28627450980392155
2579268572_d78f8436cb.jpg,0.11111111111111112,0.32142857142857145,0.10980392156862745
3103587323_7f093d5b90.jpg,0.84375,0.13445378151260504,0.4666666666666667
3025495499_b15797b452.jpg,0.37500000000000017,0.0625,0.25098039215686274
3456251289_c4ae31d817.jpg,0.19540229885057472,0.22307692307692306,0.5098039215686274
432248727_e7b623adbf.jpg,0.12745098039215685,0.24637681159420285,0.27058823529411763
2600867924_cd502fc911.jpg,0.16969696969696968,0.3691275167785235,0.5843137254901961
950273886_88c324e663.jpg,0.8666666666666666,0.10869565217391297,0.1803921568627451
2888658480_e922a3dec2.jpg,0.0873015873015874,0.09459459459459464,0.8705882352941177
2971478694_79e46ea7e5.jpg,0.007575757575757551,0.31884057971014484,0.5411764705882353
2949337912_beba55698b.jpg,0.15000000000000005,0.15625,0.5019607843137255
3613800013_5a54968ab0.jpg,0.14583333333333334,0.7578947368421053,0.37254901960784315
2584412512_6767593f24.jpg,0.2866666666666667,0.33783783783783783,0.2901960784313726
271660510_dd4ba34b35.jpg,0.22222222222222202,0.04663212435233159,0.7568627450980392
2285152690_3fb93f65f1.jpg,0.10360360360360359,0.1813725490196079,0.8
2914331767_8574e7703d.jpg,0.2344322344322345,0.5481927710843374,0.6509803921568628
536495604_b22bbc905a.jpg,0.0,0.02985074626865682,0.2627450980392157
241345721_3f3724a7fc.jpg,0.22222222222222224,0.20588235294117657,0.4
3215108916_0473007b47.jpg,0.11666666666666681,0.04926108374384233,0.796078431372549
479807465_cf42f39d00.jpg,0.11111111111111112,0.33599999999999997,0.49019607843137253
470373679_98dceb19e7.jpg,0.0,0.0,0.058823529411764705
2445654384_4ee3e486e1.jpg,0.5677083333333334,0.13852813852813853,0.9058823529411765
3099091086_f75f0ce09d.jpg,0.8750000000000004,0.03773584905660377,0.8313725490196079
3263395801_5e4cee2b9e.jpg,0.13333333333333333,0.5555555555555556,0.07058823529411765
3259231890_16fe167b31.jpg,0.09259259259259257,0.5142857142857143,0.13725490196078433
2636876892_9353521a1c.jpg,0.1041666666666667,0.21917808219178073,0.28627450980392155
823675317_b5fbdb17b3.jpg,0.5892857142857144,0.16666666666666657,0.6588235294117647
523249012_a0a25f487e.jpg,0.45312499999999994,0.25396825396825395,0.49411764705882355
311267421_e204e643cf.jpg,0.25396825396825395,0.30000000000000004,0.5490196078431373
416960865_048fd3f294.jpg,0.13333333333333353,0.03289473684210533,0.596078431372549
3721881082_afe9fc734e.jpg,0.12962962962962962,0.6081081081081082,0.2901960784313726
2548777800_d7b9cf1c2b.jpg,0.0064102564102563875,0.24999999999999994,0.8156862745098039
